Site_ID	Lat	Long	Point.Date	date	day	month	year	Pel	Aur	Cot	Rhi	Chr	Aeq	Vel	Phys
2	42.406301	3.156055	20130710	10/07/2013	10	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130711	11/07/2013	11	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130712	12/07/2013	12	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130713	13/07/2013	13	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130714	14/07/2013	14	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130715	15/07/2013	15	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130716	16/07/2013	16	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130717	17/07/2013	17	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130718	18/07/2013	18	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130719	19/07/2013	19	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130720	20/07/2013	20	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130721	21/07/2013	21	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130722	22/07/2013	22	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130723	23/07/2013	23	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130724	24/07/2013	24	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130725	25/07/2013	25	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130726	26/07/2013	26	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130727	27/07/2013	27	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130728	28/07/2013	28	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130729	29/07/2013	29	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130730	30/07/2013	30	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130731	31/07/2013	31	7	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130801	01/08/2013	1	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130802	02/08/2013	2	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130803	03/08/2013	3	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130804	04/08/2013	4	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130805	05/08/2013	5	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130806	06/08/2013	6	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130807	07/08/2013	7	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130808	08/08/2013	8	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130809	09/08/2013	9	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130810	10/08/2013	10	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130811	11/08/2013	11	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130812	12/08/2013	12	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130813	13/08/2013	13	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130814	14/08/2013	14	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130815	15/08/2013	15	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130816	16/08/2013	16	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130817	17/08/2013	17	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130818	18/08/2013	18	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130819	19/08/2013	19	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130820	20/08/2013	20	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130821	21/08/2013	21	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130822	22/08/2013	22	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130823	23/08/2013	23	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130824	24/08/2013	24	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130825	25/08/2013	25	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130826	26/08/2013	26	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130827	27/08/2013	27	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130828	28/08/2013	28	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130829	29/08/2013	29	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130830	30/08/2013	30	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130831	31/08/2013	31	8	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130901	01/09/2013	1	9	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130902	02/09/2013	2	9	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130903	03/09/2013	3	9	2013	NA	NA	NA	NA	NA	NA	NA	NA
2	42.406301	3.156055	20130904	04/09/2013	4	9	2013	NA	NA	NA	NA	NA	NA	NA	NA
