beach,lat,lon
1011,39.39946111,9.611672222
1012,39.39946389,17.15931111
1013,39.40072778,9.611672222
1014,39.40072778,9.612841667
1015,39.40072778,9.61605
1016,39.40166667,17.15518056
1017,39.40626667,8.378822222
1018,39.40626667,8.387341667
1019,39.40900556,16.00995556
1020,39.41006389,16.00830833
1021,39.41343889,8.345975
1022,39.41343889,8.346263889
1023,39.41343889,8.346497222
1024,39.41343889,8.347091667
1025,39.41343889,8.347819444
1026,39.41343889,8.3483
1027,39.42233611,8.396527778
1028,39.44082222,8.364594444
1029,39.44298333,17.05446389
1030,39.44474444,9.630519444
1031,39.45398889,9.630519444
1032,39.45852222,15.97885278
1033,39.48585,15.14026111
1034,39.48944444,9.631138889
1035,39.4961,15.94921667
1036,39.49658056,15.94885833
1037,39.49937222,16.95278889
1038,39.50446111,16.95283333
1039,39.50838611,9.630519444
1040,39.50968889,16.93638611
1041,39.51170833,15.93663889
1042,39.51595278,9.655725
1043,39.51595278,9.655763889
1044,39.51763611,9.618205556
1045,39.51804167,16.94429722
1046,39.51818889,8.398891667
1047,39.52010278,16.97169167
1048,39.52884167,2.414941667
1049,39.53653056,16.89298611
1050,39.53795556,8.41735
1051,39.53797222,16.86940556
1052,39.540925,8.438397222
1053,39.540925,8.440325
1054,39.54149167,16.87467778
1055,39.54205278,3.36265
1056,39.54944167,16.87634167
1057,39.55992778,16.88371944
1058,39.56415278,8.398891667
1059,39.57206944,16.82482222
1060,39.57613056,15.86474167
1061,39.57625,16.82306944
1062,39.57808889,16.83095278
1063,39.58134444,15.85108056
1064,39.60344167,8.445602778
1065,39.60486667,16.83143889
1066,39.61890833,15.8625
1067,39.61991389,16.64028889
1068,39.61999167,16.63908056
1069,39.62031667,16.63614167
1070,39.62050833,16.64008611
1071,39.620825,16.64570833
1072,39.62097778,16.637825
1073,39.62122222,16.64084167
1074,39.62134444,16.63943889
1075,39.62813889,16.79195833
1076,39.63345556,16.58971111
1077,39.63579167,16.58310833
1078,39.63766389,16.63177778
1079,39.64154444,16.56907778
1080,39.64171944,16.56960278
1081,39.64281944,16.56426944
1082,39.64554722,16.56117778
1083,39.65110833,16.5752
1084,39.65199444,16.58489444
1085,39.65426111,16.58819722
1086,39.65664722,15.8023
1087,39.66392222,19.92773333
1088,39.67475833,15.82184722
1089,39.67550556,8.445602778
1090,39.67922222,8.445602778
1091,39.6916,19.59686111
1092,39.69263611,15.64265833
1093,39.70124722,8.445602778
1094,39.70213056,16.52950833
1095,39.73118889,16.51748889
1096,39.74334444,9.674991667
1097,39.74455833,15.80308056
1098,39.74658611,16.50307222
1099,39.75065833,16.49445278
1100,39.75498056,16.49126389
1101,39.75516111,16.49101389
1102,39.75610833,16.494525
1103,39.76219722,16.50961667
1104,39.76327222,16.49291944
1105,39.76718333,16.50405556
1106,39.771775,16.49129167
1107,39.77998056,16.49575833
1108,39.78754444,16.494925
1109,39.78822222,15.76304444
1110,39.78848333,16.50786111
1111,39.78951111,18.35424722
1112,39.78977222,9.655763889
1113,39.7903,9.655763889
1114,39.79134167,16.49671111
1115,39.79792222,8.511716667
1116,39.79994722,9.674991667
1117,39.80217778,3.174197222
1118,39.80667222,18.31798333
1119,39.80694167,16.513425
1120,39.81046667,15.78591667
1121,39.81297778,18.30215833
1122,39.81377778,15.78514167
1123,39.81389722,8.511716667
1124,39.81505278,16.49665278
1125,39.81598056,16.49656667
1126,39.81638611,16.49743611
1127,39.81775,16.49828333
1128,39.81889722,18.35046389
1129,39.81911389,16.499675
1130,39.81943611,18.28860556
1131,39.82033333,16.5032
1132,39.82148889,16.50091389
1133,39.82273333,16.50184167
1134,39.82398056,16.50308056
1135,39.82636111,16.50221111
1136,39.835125,18.386475
1137,39.83544167,9.676113889
1138,39.83544167,9.677708333
1139,39.83544167,9.680330556
1140,39.83741667,18.25285833
1141,39.83939167,18.38861389
1142,39.8424,17.769375
1143,39.843325,9.680330556
1144,39.843325,9.680544444
1145,39.8509,8.471547222
1146,39.85834444,18.16343889
1147,39.86118611,18.39605556
1148,39.86136944,8.510338889
1149,39.86235278,18.29424167
1150,39.8639,16.53321111
1151,39.86430833,16.53348611
1152,39.86434444,16.53471111
1153,39.86468611,16.53419167
1154,39.86516111,16.53433889
1155,39.86531111,15.77434167
1156,39.86558611,16.53453056
1157,39.86604444,16.53517222
1158,39.86652222,16.53561944
1159,39.86655278,16.53517222
1160,39.86688056,16.53576944
1161,39.87036944,8.471547222
1162,39.87213889,16.53123889
1163,39.8726,18.13617778
1164,39.87375556,15.77399722
1165,39.87498056,8.421627778
1166,39.87604444,18.40388611
1167,39.87958333,18.40301667
1168,39.87963333,8.421627778
1169,39.88024444,18.11603611
1170,39.88124444,9.697247222
1171,39.88129167,8.471547222
1172,39.88414722,8.472752778
1173,39.88520556,8.420397222
1174,39.89153611,15.77868889
1175,39.89278889,8.510338889
1176,39.893125,15.77793333
1177,39.8946,8.510338889
1178,39.89723889,14.02551389
1179,39.90005278,9.680330556
1180,39.90179167,9.906555556
1181,39.90179444,9.675591667
1182,39.90205,9.697247222
1183,39.90245278,8.474952778
1184,39.90245278,8.476461111
1185,39.90245278,8.477819444
1186,39.90245278,8.478852778
1187,39.90245278,8.478972222
1188,39.90245278,8.481705556
1189,39.90662778,9.697247222
1190,39.91427778,18.39453611
1191,39.91702778,9.697247222
1192,39.91830556,9.676113889
1193,39.91931667,9.680330556
1194,39.91970278,9.697247222
1195,39.92037222,9.680330556
1196,39.92058333,12.52532222
1197,39.92158333,17.68175833
1198,39.92180278,9.697247222
1199,39.92229167,18.05147778
1200,39.92274444,9.697247222
1201,39.92303056,9.680544444
1202,39.92303056,9.683241667
1203,39.92303056,9.683438889
1204,39.92303056,9.687511111
1205,39.92303056,9.687533333
1206,39.92303056,9.688152778
1207,39.92303056,9.688155556
1208,39.92303056,9.689583333
1209,39.92303056,9.690755556
1210,39.92303056,9.691541667
1211,39.92303056,9.691702778
1212,39.92303056,9.692766667
1213,39.92303056,9.692944444
1214,39.92303056,9.693508333
1215,39.92303056,9.693541667
1216,39.92303056,9.693622222
1217,39.92303056,9.693908333
1218,39.92303056,9.695452778
1219,39.92303056,9.696716667
1220,39.92303056,9.697247222
1221,39.92345278,9.697247222
1222,39.92357778,9.697247222
1223,39.92735278,18.15829722
1224,39.92841944,18.41852222
1225,39.92919722,18.39493889
1226,39.92958056,8.102725
1227,39.93046111,15.75041944
1228,39.93092222,16.60966944
1229,39.93148889,18.40240278
1230,39.932475,18.39738333
1231,39.93470556,16.61307778
1232,39.93612778,9.697247222
1233,39.93612778,9.699011111
1234,39.93612778,9.699116667
1235,39.93789722,16.61293056
1236,39.93843333,16.61664722
1237,39.93904444,9.697247222
1238,39.94815278,18.03287222
1239,39.95000556,9.680330556
1240,39.95312778,8.387788889
1241,39.95312778,8.38945
1242,39.96681111,18.02242222
1243,39.97073056,9.675591667
1244,39.97553333,9.7133
1245,39.98136667,18.00511944
1246,39.9826,8.315683333
1247,39.98474722,9.675591667
1248,39.98569722,15.708575
1249,39.98870278,15.70667778
1250,39.99213889,18.4225
1251,39.99370278,16.63335833
1252,39.99480556,18.00082222
1253,39.9967,15.36418889
1254,39.99748889,10.199575
1255,39.99754167,15.70052222
1256,39.99771944,15.37055556
1257,39.998,15.37309444
1258,39.99803611,15.69907778
1259,39.99818056,15.36947778
1260,39.99866667,15.36659167
1261,39.99966944,15.37059167
1262,39.99984444,15.36567778
1263,40.00001389,15.38265833
1264,40.00009444,15.37928889
1265,40.0003,15.36905833
1266,40.00055556,18.00703889
1267,40.00188333,18.000425
1268,40.00232222,3.839261111
1269,40.00251667,18.013875
1270,40.00375,8.396527778
1271,40.00857222,18.432975
1272,40.00868889,18.00638611
1273,40.00892778,16.63309444
1274,40.012325,9.706608333
1275,40.01845556,9.704463889
1276,40.01845556,9.704469444
1277,40.02054444,9.697247222
1278,40.02134167,9.908777778
1279,40.02134167,9.911783333
1280,40.02134167,9.914241667
1281,40.02134167,9.916933333
1282,40.02134167,9.919058333
1283,40.02134167,9.919238889
1284,40.02134167,16.65688
1285,40.02134167,9.906863889
1286,40.02134167,9.907666667
1287,40.02134167,9.907769444
1288,40.02134167,9.908158333
1289,40.02134167,9.908494444
1290,40.02134167,9.91925
1291,40.02134167,9.920388889
1292,40.02134167,9.93235
1293,40.02134167,9.933908333
1294,40.02134167,9.940344444
1295,40.02134167,9.991630556
1296,40.02161944,18.00230278
1297,40.02202222,9.697247222
1298,40.02422222,8.467161111
1299,40.02461667,18.01409167
1300,40.02569167,8.396527778
1301,40.02575833,15.45639167
1302,40.02626389,15.45466667
1303,40.02686944,18.44176111
1304,40.02733333,13.07511944
1305,40.03071111,9.697247222
1306,40.03405556,9.697247222
1307,40.03421389,18.45548611
1308,40.03542778,15.67439722
1309,40.03556667,18.45839444
1310,40.035675,18.01450278
1311,40.03570833,16.63350556
1312,40.03596389,15.28813056
1313,40.03659444,15.53703333
1314,40.03665,15.283425
1315,40.03774167,17.988725
1316,40.03920278,15.28013056
1317,40.03924167,18.01705556
1318,40.03927778,16.60137778
1319,40.04265833,8.398891667
1320,40.04545833,16.60356389
1321,40.04566111,15.541825
1322,40.04736944,17.95325833
1323,40.04811667,15.49055
1324,40.04877222,15.49051667
1325,40.04903889,17.94873889
1326,40.049875,17.9971
1327,40.05175833,17.99324444
1328,40.05246944,17.99151667
1329,40.05309722,17.95191667
1330,40.05624722,17.97884167
1331,40.05827778,17.97908333
1332,40.06036667,15.27421111
1333,40.06193056,16.95989444
1334,40.068125,15.54196944
1335,40.06862778,15.627625
1336,40.06966667,15.62585278
1337,40.070525,10.53745556
1338,40.0721,7.783244444
1339,40.07514167,15.57426667
1340,40.07668056,18.48570833
1341,40.07989722,18.48337778
1342,40.07998333,18.48445833
1343,40.08111667,8.467161111
1344,40.08574444,18.4942
1345,40.08582778,18.00131111
1346,40.08619722,16.63538333
1347,40.08696389,8.467161111
1348,40.09146944,16.61636667
1349,40.09325833,16.61814167
1350,40.094425,16.64418333
1351,40.09721944,16.62273611
1352,40.09783333,16.62364444
1353,40.10179167,15.22780278
1354,40.10218056,15.22723889
1355,40.10244167,15.22756944
1356,40.10963333,16.63846389
1357,40.11156111,8.315338889
1358,40.11876111,15.18749167
1359,40.11876944,18.51555833
1360,40.11915556,16.65039722
1361,40.12251944,16.65443889
1362,40.12276111,16.65347778
1363,40.124225,9.992133333
1364,40.12567778,16.65902222
1365,40.12598056,16.65864444
1366,40.13048889,18.54518611
1367,40.13188056,17.989925
1368,40.13697222,3.8757
1369,40.13928889,15.166075
1370,40.13972222,17.98695
1371,40.140225,15.09480278
1372,40.14068333,17.98471389
1373,40.14426944,15.15898611
1374,40.14535,18.49434167
1375,40.14646667,18.49343333
1376,40.14658333,15.12174722
1377,40.14773611,18.49303889
1378,40.14793611,17.97043889
1379,40.14808889,17.97480278
1380,40.148125,18.48785278
1381,40.14828056,18.49305833
1382,40.14853333,18.49586667
1383,40.149675,18.49128056
1384,40.15770833,18.49612222
1385,40.16396389,17.94956389
1386,40.16840833,17.94865556
1387,40.16980556,15.04202778
1388,40.16992778,15.04145278
1389,40.17069722,15.03839444
1390,40.17235,15.119825
1391,40.17243611,15.123275
1392,40.17465278,15.08746111
1393,40.17493333,15.03294444
1394,40.17664722,18.52094167
1395,40.17901944,16.71171944
1396,40.17995833,16.71233333
1397,40.18063889,16.71316944
1398,40.18093611,16.71506667
1399,40.18123611,16.71400833
1400,40.18213056,16.71501111
1401,40.18285833,9.631138889
1402,40.18319722,16.71679722
1403,40.18410556,18.51394167
1404,40.18413333,16.71707778
1405,40.18464444,16.71774722
1406,40.18470833,17.92970556
1407,40.18502778,16.71863889
1408,40.18579444,16.71958889
1409,40.18583889,16.71796944
1410,40.18643611,16.71880833
1411,40.18694167,16.71941667
1412,40.18713611,17.92528333
1413,40.187625,16.71986667
1414,40.18835,16.72031111
1415,40.1927,8.421627778
1416,40.1927,8.422280556
1417,40.1927,8.422547222
1418,40.1927,8.423130556
1419,40.1927,8.423425
1420,40.1927,8.424588889
1421,40.1927,8.424722222
1422,40.1927,8.425516667
1423,40.1927,8.425833333
1424,40.1927,8.427019444
1425,40.1927,8.429325
1426,40.1927,8.429552778
1427,40.1927,8.431858333
1428,40.1927,8.432163889
1429,40.1927,8.433452778
1430,40.1927,8.434138889
1431,40.19610556,16.730175
1432,40.19748056,15.00223333
1433,40.19861667,11.63143889
1434,40.19979167,8.445602778
1435,40.203175,18.45974167
1436,40.20851667,18.46272778
1437,40.21541111,17.91289167
1438,40.21966667,14.977125
1439,40.21971111,9.648366667
1440,40.21971111,9.653180556
1441,40.21971111,9.655725
1442,40.22574167,9.618205556
1443,40.23763889,16.74945556
1444,40.23900833,8.445602778
1445,40.24455278,17.912125
1446,40.25,14.9
1447,40.253975,16.756225
1448,40.25451389,12.32988889
1449,40.25507222,18.45049722
1450,40.25526667,16.75637222
1451,40.25622222,16.75792222
1452,40.25999722,17.89084444
1453,40.26242222,17.89754722
1454,40.26310556,17.8778
1455,40.27044444,18.43344444
1456,40.27211944,18.43124444
1457,40.272525,18.43109167
1458,40.27255,18.43057778
1459,40.27356389,12.36176389
1460,40.27377778,9.617430556
1461,40.27377778,9.618205556
1462,40.27751389,9.630519444
1463,40.278175,14.94415278
1464,40.27825556,14.94421389
1465,40.27859167,12.91023889
1466,40.27870833,8.465902778
1467,40.27870833,8.465933333
1468,40.27870833,8.466219444
1469,40.27870833,8.466702778
1470,40.27870833,8.467161111
1471,40.27923611,14.94442222
1472,40.27957222,14.94391944
1473,40.28053611,9.618205556
1474,40.28053611,9.619013889
1475,40.28053611,9.620183333
1476,40.28073611,14.94457778
1477,40.28254167,14.94038333
1478,40.28331389,18.43634722
1479,40.28486111,17.85326111
1480,40.28613611,14.94433611
1481,40.28635556,16.78650833
1482,40.28793056,8.467161111
1483,40.28867778,17.85198333
1484,40.28952778,18.42582778
1485,40.29101389,9.630519444
1486,40.29101389,9.631138889
1487,40.29365,16.79273611
1488,40.29436111,18.42472222
1489,40.29448611,17.75092222
1490,40.29453333,16.78783889
1491,40.29558611,17.60235833
1492,40.29573056,18.42722778
1493,40.29614444,18.42073333
1494,40.296675,18.41653333
1495,40.29733611,16.82030833
1496,40.2975,17.77955556
1497,40.298025,16.800875
1498,40.2988,17.57866944
1499,40.2989,17.57623889
1500,40.29898611,17.57567222
1501,40.29909444,17.57716667
1502,40.30026389,17.68476667
1503,40.30035833,18.40914722
1504,40.30036944,16.78634444
1505,40.30113056,16.78722222
1506,40.301575,18.446275
1507,40.30283333,17.5725
1508,40.30292222,17.64736111
1509,40.30298889,17.67271667
1510,40.30386667,16.79514167
1511,40.30395556,18.4027
1512,40.30406944,18.409425
1513,40.30408611,8.465419444
1514,40.30512778,18.42605833
1515,40.305225,17.63518889
1516,40.30744722,17.49681389
1517,40.30751111,16.80280278
1518,40.31190278,18.39182778
1519,40.31394167,18.38953611
1520,40.31598056,18.3861
1521,40.31625833,16.817175
1522,40.31626389,16.80903889
1523,40.31825278,18.40640833
1524,40.32016111,16.80739167
1525,40.32283056,16.81287778
1526,40.323275,6.666486111
1527,40.32580278,18.37920278
1528,40.32611111,16.81814722
1529,40.32705556,17.42948056
1530,40.3275,17.46125833
1531,40.32787778,17.42686111
1532,40.32983056,16.82698611
1533,40.33610556,9.7
1534,40.33610556,9.701475
1535,40.33610556,9.702016667
1536,40.33610556,9.702588889
1537,40.33646944,18.40727778
1538,40.33868611,17.37254167
1539,40.33966667,16.83595278
1540,40.34541667,17.37932222
1541,40.34608889,4.575966667
1542,40.34879722,14.96481667
1543,40.35011667,17.36532778
1544,40.35245833,17.36228611
1545,40.35345278,16.83416111
1546,40.35477778,16.85589722
1547,40.35531944,17.35564722
1548,40.355475,10.53879444
1549,40.35568333,17.35446111
1550,40.35574444,17.3554
1551,40.35840278,17.35642778
1552,40.35880833,18.43165278
1553,40.35881111,9.707722222
1554,40.36109167,14.99031111
1555,40.36153056,14.96952778
1556,40.36278611,12.48758333
1557,40.363325,9.702830556
1558,40.363325,9.703208333
1559,40.36650278,14.97905556
1560,40.36896389,18.32626111
1561,40.36992778,16.86088056
1562,40.37188889,17.31428611
1563,40.37305556,14.9506
1564,40.37370556,14.97741111
1565,40.38330833,14.82025833
1566,40.38371389,18.36698611
1567,40.38683611,14.98176667
1568,40.38787778,18.30785
1569,40.39128889,16.873225
1570,40.39160833,10.53777778
1571,40.39540833,17.25504722
1572,40.39576389,17.25513333
1573,40.39824444,16.88236944
1574,40.40468889,14.98319722
1575,40.40659722,16.88664444
1576,40.40668889,16.87746667
1577,40.40706111,16.87689167
1578,40.40752778,16.89701111
1579,40.40858056,18.27921111
1580,40.41183611,18.27656389
1581,40.41394444,18.27374167
1582,40.41401944,16.89153056
1583,40.41502778,4.575966667
1584,40.416775,14.98550833
1585,40.41680556,16.90006944
1586,40.41681389,18.27125556
1587,40.41696111,14.98239444
1588,40.41710833,17.21839722
1589,40.41757222,14.98358611
1590,40.41835,14.98594444
1591,40.41866667,15.00508056
1592,40.42353611,16.91542778
1593,40.42427778,9.735905556
1594,40.42515,16.90495556
1595,40.42583611,16.89523056
1596,40.42588611,10.23783611
1597,40.42630278,9.735905556
1598,40.42916111,18.25601667
1599,40.43301389,16.93165
1600,40.43795556,9.742197222
1601,40.43795556,9.744138889
1602,40.43934444,9.737244444
1603,40.44252778,17.24260556
1604,40.44344444,16.96790278
1605,40.44344722,16.94911111
1606,40.443925,9.736958333
1607,40.44442222,17.16094722
1608,40.44628889,16.94032222
1609,40.45052222,19.47824167
1610,40.45129167,9.752261111
1611,40.45299444,18.28352222
1612,40.45481944,16.94654167
1613,40.45570556,16.95893333
1614,40.45575833,17.24110556
1615,40.45633333,17.24651944
1616,40.45846111,16.94496667
1617,40.46091111,16.93720556
1618,40.46203611,9.742016667
1619,40.46233611,16.93966667
1620,40.46303333,9.742016667
1621,40.46334167,16.98268056
1622,40.46356667,16.93893333
1623,40.46358611,16.94187222
1624,40.46524167,16.99768889
1625,40.46612778,16.96765556
1626,40.46724167,8.342797222
1627,40.46814167,16.937275
1628,40.46923889,17.24000833
1629,40.46975,18.18694444
1630,40.47560278,16.98260833
1631,40.48032222,17.00629167
1632,40.48135556,17.03143889
1633,40.481725,18.18265278
1634,40.48713611,17.27791944
1635,40.487775,16.99553333
1636,40.48836667,17.01424444
1637,40.49358333,17.0225
1638,40.49460278,17.04009444
1639,40.49504167,18.20505
1640,40.49588333,9.837630556
1641,40.49737778,18.222475
1642,40.49758333,18.12354444
1643,40.500275,17.05505278
1644,40.50117778,17.10374167
1645,40.50216944,17.071325
1646,40.50265556,18.12660833
1647,40.50390833,18.12720833
1648,40.50404167,17.08752222
1649,40.50976111,17.06816111
1650,40.51125278,18.14485278
1651,40.51425278,17.06211667
1652,40.51434167,17.058625
1653,40.51561111,17.116575
1654,40.51625278,17.11903611
1655,40.51666667,17.06276389
1656,40.51703889,17.11436944
1657,40.51768333,17.10042778
1658,40.52047778,17.13478611
1659,40.524375,8.284527778
1660,40.53991111,14.21435
1661,40.53997778,14.21408611
1662,40.54028333,14.22654722
1663,40.54121667,14.88888611
1664,40.54137778,10.49308333
1665,40.54490278,18.06924167
1666,40.54572222,14.24324444
1667,40.54615833,14.24324444
1668,40.54617778,14.24226667
1669,40.54648611,18.07161667
1670,40.54659444,18.06741944
1671,40.54782222,9.737277778
1672,40.54782222,9.737319444
1673,40.54856389,8.315338889
1674,40.54905278,18.10835556
1675,40.55091111,14.242925
1676,40.55117778,8.308644444
1677,40.55238889,8.284527778
1678,40.55393333,8.308644444
1679,40.55432778,14.88933056
1680,40.55450278,8.308644444
1681,40.55450278,8.308827778
1682,40.55450278,8.309783333
1683,40.55450278,8.310883333
1684,40.55450278,8.312791667
1685,40.55450278,8.312988889
1686,40.55450278,8.313297222
1687,40.55450278,8.3134
1688,40.55450278,8.313527778
1689,40.55450278,8.314266667
1690,40.55450278,8.314972222
1691,40.55450278,8.314986111
1692,40.55450278,8.315213889
1693,40.55477222,8.308644444
1694,40.55479722,10.32289722
1695,40.55512222,8.315338889
1696,40.55513889,8.308644444
1697,40.55583889,8.308644444
1698,40.55596389,8.308644444
1699,40.55630556,8.308644444
1700,40.55971111,14.89285278
1701,40.56003333,10.4034
1702,40.56101944,13.17601111
1703,40.56246667,14.22671111
1704,40.56355,14.65707222
1705,40.56450833,14.20435556
1706,40.56666111,8.244558333
1707,40.56666111,8.258825
1708,40.56666111,8.259461111
1709,40.56666111,8.259988889
1710,40.56666111,8.261691667
1711,40.56666667,14.31666667
1712,40.56767778,14.34444167
1713,40.57253611,14.34898056
1714,40.57755278,8.261691667
1715,40.5812,14.78905278
1716,40.58195278,14.36045556
1717,40.58758889,14.28902778
1718,40.59456944,9.735905556
1719,40.59780278,14.3206
1720,40.60080556,14.53388333
1721,40.60273333,14.42770556
1722,40.60785278,9.722791667
1723,40.60785278,9.723927778
1724,40.60785278,9.735872222
1725,40.60785278,9.735905556
1726,40.61144722,14.55271111
1727,40.61176111,14.52396944
1728,40.61215833,9.735905556
1729,40.61215833,9.735952778
1730,40.61215833,9.736202778
1731,40.61215833,9.736325
1732,40.61215833,9.736333333
1733,40.61215833,9.736455556
1734,40.61215833,9.736902778
1735,40.61421389,14.33663611
1736,40.61456944,14.57745278
1737,40.61877778,14.32524167
1738,40.62274167,14.33253333
1739,40.62432222,9.722572222
1740,40.62612222,14.48209444
1741,40.626175,14.60806111
1742,40.62654444,14.83731667
1743,40.62677778,14.48627778
1744,40.626825,14.49790278
1745,40.62712778,14.34213889
1746,40.62726667,14.48721111
1747,40.62727222,14.48666389
1748,40.62732778,14.48749167
1749,40.62805833,14.48752778
1750,40.62921944,14.34219167
1751,40.62977778,14.34613056
1752,40.62985556,14.37371944
1753,40.63028611,14.37229167
1754,40.63117778,14.36555556
1755,40.63184722,14.57059722
1756,40.63221944,14.38021667
1757,40.63224444,9.719008333
1758,40.63280278,14.60235
1759,40.63312222,14.60221389
1760,40.63331944,14.60430833
1761,40.63333333,14.68333333
1762,40.63370556,9.719008333
1763,40.63478056,9.719008333
1764,40.63606389,14.60890556
1765,40.63790833,14.38478611
1766,40.64039444,14.62568333
1767,40.64452778,14.70051111
1768,40.64464722,17.94088889
1769,40.64604167,14.64364722
1770,40.64676944,14.64129722
1771,40.64706111,8.163436111
1772,40.64838611,17.95847222
1773,40.64844167,14.64041389
1774,40.65074167,14.62610278
1775,40.65117778,14.37172778
1776,40.66519444,14.42137222
1777,40.6729,14.72805556
1778,40.67538889,14.76480278
1779,40.67795833,14.76591111
1780,40.69719167,17.82682778
1781,40.69784167,13.91706111
1782,40.69975278,14.40621389
1783,40.70018333,14.48058333
1784,40.70066667,13.90286111
1785,40.417313,16.939861
1786,40.70101667,13.90395
1787,40.70119167,13.90510278
1788,40.70123611,13.90078889
1789,40.701325,13.8982
1790,40.70156389,14.47775556
1791,40.705125,14.47566667
1792,40.70661944,9.707722222
1793,40.70661944,9.709108333
1794,40.70661944,9.710058333
1795,40.70661944,9.710061111
1796,40.70661944,9.7133
1797,40.714625,9.715955556
1798,40.714625,9.717183333
1799,40.71656389,9.719008333
1800,40.71656389,9.720738889
1801,40.73533333,13.94814722
1802,40.73745278,13.95656667
1803,40.73830278,13.97702778
1804,40.73986944,13.85515278
1805,40.74019722,8.082675
1806,40.74019722,8.084466667
1807,40.74068889,14.07941389
1808,40.74105,8.09915
1809,40.74178611,9.707722222
1810,40.74256944,13.86460278
1811,40.74323056,13.97671667
1812,40.74365833,13.86515833
1813,40.74399444,13.99345
1814,40.74482778,13.99529722
1815,40.747725,17.80123889
1816,40.75016389,13.85453056
1817,40.75174167,13.89125833
1818,40.75460278,14.44672222
1819,40.7587,14.02447222
1820,40.759425,14.02872222
1821,40.75946667,14.02716389
1822,40.75961667,14.02461667
1823,40.75963611,17.71396944
1824,40.75983333,14.02674167
1825,40.76010556,14.02476944
1826,40.76062222,14.03049167
1827,40.76158333,17.70590278
1828,40.76159444,14.03117222
1829,40.76328611,13.87529444
1830,40.76405833,13.88143333
1831,40.77169167,14.32211667
1832,40.77431944,17.73992222
1833,40.77475833,17.73903056
1834,40.77675833,9.675591667
1835,40.77708611,14.35843333
1836,40.77758611,9.674991667
1837,40.77896111,9.674991667
1838,40.77988056,14.07352222
1839,40.78005278,14.031825
1840,40.78008611,9.658347222
1841,40.78008611,9.658441667
1842,40.78008611,9.658691667
1843,40.78008611,9.660758333
1844,40.78008611,9.663080556
1845,40.78008611,9.664916667
1846,40.78008611,9.666994444
1847,40.78008611,9.670791667
1848,40.78008611,9.673494444
1849,40.78008611,9.673686111
1850,40.78008611,9.673827778
1851,40.78008611,9.674819444
1852,40.78008611,9.674991667
1853,40.7816,9.655763889
1854,40.78367778,8.102725
1855,40.78406389,17.62267222
1856,40.78420278,9.655763889
1857,40.78433056,17.62046111
1858,40.7848,17.61639167
1859,40.78494722,14.08153056
1860,40.78558333,14.08481389
1861,40.78681667,9.655763889
1862,40.78681667,9.656686111
1863,40.78681667,9.657322222
1864,40.78681667,9.657727778
1865,40.78681667,9.657863889
1866,40.78782778,14.070225
1867,40.78811667,14.06580278
1868,40.78835833,14.06718611
1869,40.7886,14.06473889
1870,40.78899722,17.62163611
1871,40.78908611,17.62094722
1872,40.78999167,9.680330556
1873,40.79128333,14.06173611
1874,40.79526111,12.04519444
1875,40.79527778,14.16333333
1876,40.79703611,13.43220278
1877,40.79748333,14.19911111
1878,40.79848056,17.56100278
1879,40.79923611,9.674991667
1880,40.79923611,9.675591667
1881,40.80205556,14.05283333
1882,40.8062,14.20644722
1883,40.8083,14.20698333
1884,40.80961111,14.20755833
1885,40.81316111,14.33241111
1886,40.81464167,14.14643333
1887,40.81643056,9.675841667
1888,40.81923611,8.163436111
1889,40.81934722,8.446047222
1890,40.81978611,14.24881389
1891,40.8201,14.12239444
1892,40.82024167,9.675591667
1893,40.82045,14.31969722
1894,40.82095,17.98854722
1895,40.82125,14.31784722
1896,40.82275556,8.449269444
1897,40.82275556,8.449341667
1898,40.82275556,8.450722222
1899,40.82275556,8.450930556
1900,40.82275556,8.451277778
1901,40.82275556,8.455683333
1902,40.82275556,8.455836111
1903,40.82277778,14.21659722
1904,40.823675,9.675591667
1905,40.82764167,14.31480278
1906,40.828875,10.52283056
1907,40.82983889,14.23873333
1908,40.82988333,14.23421944
1909,40.82996667,14.30902222
1910,40.83041389,8.513161111
1911,40.83108889,8.531866667
1912,40.83211667,8.544436111
1913,40.83303333,14.252275
1914,40.83312778,17.47313611
1915,40.83326111,14.25462222
1916,40.83333333,9.697247222
1917,40.83364722,9.697247222
1918,40.83379722,9.697247222
1919,40.83449444,8.544019444
1920,40.83462222,9.675591667
1921,40.83599722,8.516408333
1922,40.83601389,9.676075
1923,40.83875,8.467161111
1924,40.840325,9.706913889
1925,40.840325,9.707722222
1926,40.84061389,13.20113056
1927,40.84158333,8.354663889
1928,40.84158333,8.356236111
1929,40.84158333,8.363619444
1930,40.84245556,8.396527778
1931,40.842525,14.04498611
1932,40.84311944,8.544616667
1933,40.84654722,9.680330556
1934,40.84776944,8.518891667
1935,40.84776944,8.5191
1936,40.84776944,8.522044444
1937,40.84776944,8.525952778
1938,40.86320278,9.715955556
1939,40.86358333,8.378822222
1940,40.86844167,9.704377778
1941,40.87776667,17.40831667
1942,40.87862222,17.41074444
1943,40.87897222,17.41066111
1944,40.87970833,12.43990833
1945,40.88421944,17.40947778
1946,40.88472222,13.15416667
1947,40.89234167,12.95243889
1948,40.8926,12.94838056
1949,40.89451389,12.96636667
1950,40.89525278,12.94865833
1951,40.89568889,10.38725278
1952,40.89579167,12.95021389
1953,40.8962,12.95358611
1954,40.90212222,9.706311111
1955,40.90212222,9.706336111
1956,40.90385833,8.184275
1957,40.90504444,9.534211111
