beach,lon,lat
77,9.630519444,40.29101389
78,15.55552222,38.19233333
79,9.631138889,40.29101389
80,12.90688611,40.92074722
81,16.937275,40.46814167
82,12.96636667,40.89451389
83,10.19484167,43.93045278
84,13.04983333,43.83308611
85,13.43220278,40.79703611
86,10.23448056,43.87448889
87,15.24205833,38.24164444
88,15.36947778,39.99818056
89,12.84504722,43.94698611
90,8.962211111,44.38763611
91,15.71076111,38.25738611
92,12.79436111,37.58237222
93,14.9664,38.498975
94,10.49269444,43.29876944
95,12.0731,37.96846389
96,9.752261111,43.03778333
97,9.187983333,41.25137222
98,18.49612222,40.15770833
99,11.19368056,42.38016111
100,18.409425,40.30406944
101,8.782033333,44.23296111
102,9.904030556,44.05769722
103,9.852594444,44.08365
104,9.899141667,44.06229444
105,9.357022222,41.19488333
106,8.510338889,44.33436389
107,9.144280556,44.34909167
108,11.1,42.25
109,14.31666667,40.56666667
110,9.704597222,40.9062
111,14.96258611,38.47156389
112,10.75262778,42.80985833
113,10.49655833,42.93191944
114,8.962211111,44.38328611
115,8.880933333,44.33096111
116,8.688488889,38.88333333
117,8.691336111,38.88333333
118,9.83905,44.08290833
119,12.60981667,35.50111389
120,13.52685278,37.28653611
121,15.80818333,38.28848889
122,12.38566667,45.42726667
123,11.60798056,42.35140833
124,13.94814722,40.73533333
125,14.82717222,38.54627222
126,11.57976389,42.32501389
127,12.27858611,44.48675278
128,12.44985278,41.634075
129,15.28325556,37.02261389
130,11.26333056,42.41851667
131,11.08613611,42.61646667
132,13.02467222,41.29993889
133,14.76591111,40.67795833
134,10.52439167,43.24273889
135,12.51463333,38.01858889
136,10.54528611,42.91764444
137,10.88235833,42.76586389
138,15.28813056,40.03596389
139,15.00508056,40.41866667
140,12.47449167,37.70429722
141,9.225330556,41.33303889
142,13.39596389,45.67846389
143,15.07751389,36.64460833
144,18.06741944,40.54659444
145,14.52015556,42.25792222
146,10.77343611,42.83894167
147,10.41888333,42.77316389
148,10.39924444,42.763625
149,10.28247222,42.82361389
150,10.26263333,42.82931944
151,8.233280556,40.94617778
152,12.63933056,45.53658611
153,15.80473056,38.29434167
154,8.315338889,41.05767778
155,8.544019444,40.83449444
156,18.42605833,40.30512778
157,10.368925,43.45985278
158,10.96062778,42.71611111
159,16.95989444,40.06193056
160,14.96215,38.37976944
161,15.76304444,39.78822222
162,9.804461111,44.05193611
163,12.3434,44.49189167
164,9.526191667,44.19225833
165,15.31377222,37.00308611
166,18.45049722,40.25507222
167,9.83905,44.08142778
168,8.396527778,40.84245556
169,8.516408333,40.83599722
170,8.102725,40.78367778
171,9.058225,44.37563056
172,18.013875,40.00251667
173,11.12843333,42.38348611
174,17.02275556,38.90972778
175,17.35642778,40.35840278
176,11.13329722,42.55531389
177,10.88333333,42.58333333
178,11.123925,42.43899444
179,13.434075,41.25902778
180,17.15518056,39.40166667
181,10.33288333,43.47251667
182,21.06455278,38.12864167
183,13.86374167,41.12316389
184,14.19127222,36.0466
185,9.385105556,41.18073333
186,10.27642222,43.72360833
187,14.05283333,40.80205556
188,13.62631944,43.52308333
189,18.11794722,42.61446111
190,9.3914,41.21443611
191,14.37028333,44.68065833
192,13.20113056,40.84061389
193,14.74611389,38.16340556
194,14.69867222,42.18294167
195,8.647013889,40.91915833
196,17.98471389,40.14068333
197,14.12239444,40.8201
198,13.08525833,38.16042778
199,13.2278,38.26871667
200,15.65,38.26666667
201,14.2202,42.48076111
202,14.32935833,35.98824167
203,14.56858333,35.86327222
204,13.33334167,38.21159167
205,8.234047222,39.10059444
206,15.643325,38.2592
207,18.15829722,39.92735278
208,13.19311111,38.70914167
209,8.420397222,39.293675
210,14.766452,40.662233
211,14.16333333,40.79527778
212,14.779025,40.651428
213,17.94873889,40.04903889
214,16.13690556,38.98092778
215,18.30785,40.38787778
216,15.08747377,44.34881111
217,14.99031111,40.36109167
218,13.39106111,45.68027222
219,15.08747436,44.33250556
220,13.63037778,43.53518056
221,17.21839722,40.41710833
222,10.23588889,42.79716944
223,15.08746953,44.29532222
224,15.08747543,44.31706389
225,8.880933333,44.39566667
226,15.38698611,41.90286389
227,14.48058333,40.70018333
228,15.08747544,44.31706389
229,8.308644444,40.55630556
230,13.51880833,43.63423333
231,15.08747311,44.37306667
232,15.08747096,44.38575833
233,15.28442778,37.06645556
234,12.416525,44.20306667
235,12.38001111,44.26456667
236,8.445602778,39.60344167
237,8.445602778,39.67550556
238,15.08746129,43.82115278
239,8.462361111,39.070025
240,11.24921389,42.41891389
241,15.08747097,44.38575833
242,8.233280556,40.934725
243,8.234047222,40.94799167
244,13.75866111,45.65875556
245,15.08747095,44.37092222
246,15.08746566,43.83426389
247,13.95656667,40.73745278
248,12.30251111,44.44821111
249,12.29364167,44.48405
250,13.05489444,40.96563611
251,10.52258333,42.92147778
252,14.24324444,40.54572222
253,13.02174722,38.075175
254,14.83731667,40.62654444
255,14.65707222,40.56355
256,12.30395,45.21792222
257,14.13797778,42.55223611
258,12.92538056,43.91436944
259,12.31565,44.71018333
260,15.08747982,44.103175
261,15.08747545,44.31706389
262,15.08747696,44.27314722
263,15.08748084,44.07883056
264,11.22066111,42.44226667
265,17.12462778,39.37388889
266,12.43239167,44.18303333
267,15.08746724,44.14886111
268,15.273875,37.82314444
269,15.08746455,43.260025
270,14.33663611,40.61421389
271,11.63143889,40.19861667
272,12.62946389,44.03428333
273,15.08746599,43.94949444
274,10.33242222,43.47177222
275,14.02476944,40.76010556
276,14.55271111,40.61144722
277,14.21429444,36.03549167
278,14.34447222,35.93388333
279,14.28902778,40.58758889
280,12.969025,43.88243333
281,16.93893333,40.46356667
282,11.91565,36.83160833
283,14.12019722,43.35671111
284,16.89523056,40.42583611
285,12.38733056,45.422925
286,13.87882778,43.13283333
287,15.08748076,43.43333333
288,14.25462222,40.83326111
289,15.08748077,43.43333333
290,13.22751111,43.72438889
291,12.62339444,44.04108611
292,13.40491944,43.63261111
293,16.20136111,38.93175556
294,13.97702778,40.73830278
295,15.79636944,38.29313889
296,14.45971667,36.79392222
297,12.35436667,45.09467222
298,15.14665278,37.55556111
299,15.89063611,38.69627778
300,16.03035556,39.358375
301,16.05441111,39.23199167
302,12.26666667,37.96666667
303,12.64125,45.50479167
304,16.05349167,39.26829444
305,8.102369444,43.94949444
306,15.087466,43.94949444
307,12.52813333,36.13958056
308,13.98503889,42.74828056
309,14.94433611,40.28613611
310,13.38025556,38.12318611
311,12.36806389,45.34461389
312,10.53421667,43.09336944
313,9.7133,39.97553333
314,12.327425,37.94351111
315,15.96399444,38.71506111
316,15.708575,39.98569722
317,15.130875,41.945659
318,10.219176,42.729038
319,12.948675,45.61311111
320,17.12028611,39.29976944
321,16.23431944,38.18851667
322,13.8989,44.80098056
323,13.24722222,45.72333333
324,15.08746494,43.79041667
325,14.252275,40.83303333
326,14.68333333,40.63333333
327,15.0874638,40.21541111
328,14.98550833,40.416775
329,14.70051111,40.64452778
330,16.17540833,41.39541389
331,15.08746766,44.16852222
332,12.76771389,45.54486389
333,12.90410278,37.57537778
334,10.55,42.85
335,10.235825,43.87040833
336,13.02868889,43.85378889
337,14.88933056,40.55432778
338,14.771237,40.634318
339,14.03543889,38.05247222
340,14.08248889,42.60795
341,10.19273889,37.87945278
342,16.53123889,39.87213889
343,10.48695278,43.30250833
344,10.67129444,42.95049167
345,12.86231389,40.93648889
346,16.74945556,40.23763889
347,15.64034444,38.26350833
348,15.49051667,40.04877222
349,13.62444444,45.05777778
350,13.69742778,43.37600278
351,8.962211111,39.00861111
352,10.36565278,42.730975
353,13.86214444,43.06987222
354,8.315683333,39.9826
355,8.420397222,39.88520556
356,15.08746827,44.226425
357,15.08746513,43.77981389
358,16.00830833,39.41006389
359,10.75251111,42.81056944
360,7.783244444,43.83502222
361,9.655763889,39.78977222
362,15.08748038,44.10259167
363,15.08748028,44.10673611
364,15.08748085,44.07883056
365,14.96399167,38.49489167
366,15.2987,37.86528611
367,14.02235833,42.685325
368,13.11618333,45.66808611
369,13.59551667,43.57305833
370,16.17311111,41.88175278
371,10.37483333,42.8368
372,14.76480278,40.67538889
373,17.06276389,40.51666667
374,15.08746828,44.226425
375,8.448191667,39.06163889
376,16.64418333,40.094425
377,16.17903056,41.87998889
378,13.84844444,43.10493611
379,12.59278333,44.071575
380,17.24000833,40.46923889
381,15.0874719,44.393625
382,15.08748086,44.07883056
383,15.07579722,38.63696944
384,14.17857222,42.51323889
385,3.839261111,40.00232222
386,13.92681944,42.88772778
387,15.08746495,43.79041667
388,14.73725278,42.12580833
389,16.10476944,39.0148
390,16.61561111,38.82076944
391,16.13125556,38.98502778
392,15.96424167,41.45736667
393,10.92176667,42.38978889
394,10.43281667,42.81293889
395,10.522075,42.92229444
396,10.49078889,43.29964167
397,14.57059722,40.63184722
398,14.992497,40.364392
399,17.22319444,41.01131389
400,16.27731389,41.33640278
401,15.08748087,44.07883056
402,14.07239444,42.61645833
403,16.05035556,41.68861944
404,11.21133333,42.39698333
405,11.21380278,42.39518611
406,10.13528611,42.73450833
407,14.410805,40.739233
408,16.33427222,38.29978611
409,15.08746786,44.18193889
410,13.33446389,38.22134167
411,13.94636111,42.81687778
412,14.01721389,42.72417778
413,12.87414167,45.59192778
414,10.4239,42.86352222
415,12.84018889,38.11711111
416,14.96768889,38.51813889
417,15.80308056,39.74455833
418,10.29459167,43.59703056
419,18.01409167,40.02461667
420,13.89321389,42.95197222
421,8.613919,38.936624
422,8.659708333,38.91963611
423,10.32796667,43.48975278
424,15.62852222,38.21653889
425,13.66612778,45.74271111
426,14.789774,40.650202
427,15.08746241,40.19610556
428,14.52396944,40.61176111
429,12.95115556,37.55432778
430,8.421627778,39.87963333
431,8.471547222,39.8509
432,15.83597778,38.61161944
433,15.83333333,38.61666667
434,15.08746767,44.16852222
435,14.79375833,38.57987222
436,14.17040556,42.54463056
437,12.90921667,37.57496111
438,16.494525,39.75610833
439,16.83416111,40.35345278
440,14.60890556,40.63606389
441,15.08746384,40.16840833
442,14.60221389,40.63312222
443,14.88888611,40.54121667
444,15.08746322,40.95988889
445,13.619925,45.05868611
446,13.54449722,45.26925556
447,14.25894722,36.04694444
448,13.10812778,45.66204167
449,9.181691667,41.248325
450,11.96231667,42.01477778
451,15.13442778,36.90981667
452,12.36201111,37.909025
453,12.34588056,37.91341389
454,17.29749722,40.96012222
455,13.58945278,45.23560833
456,15.08746588,43.92390833
457,15.56602778,38.21084167
458,10.09807778,44.00674167
459,14.79018056,42.09506111
460,10.87746667,42.369525
461,10.52344722,43.23926944
462,14.947878,40.463294
463,15.14108611,36.89063333
464,17.47313611,40.83312778
465,16.06439444,39.13381667
466,9.655763889,39.7903
467,12.53997222,44.09815
468,18.44176111,40.02686944
469,10.23645278,43.87444444
470,16.78783889,40.29453333
471,9.675591667,40.77675833
472,15.89061111,38.48496944
473,15.08746589,43.92390833
474,15.41293611,37.99605556
475,12.71853889,45.52507778
476,11.70242778,42.22316667
477,8.817094444,38.88198889
478,14.89500278,42.057725
479,14.54765,42.26378611
480,11.208925,42.3864
481,15.85381944,38.3922
482,15.63572778,38.12359167
483,14.48752778,40.62805833
484,16.04404444,39.26297222
485,15.10895833,37.51875556
486,11.12466944,42.38578611
487,10.19654722,43.9258
488,15.63098333,38.18255556
489,14.874353,40.566027
490,8.163436111,44.00054722
491,15.0874776,44.23746667
492,15.21669167,38.77438611
493,10.04684444,44.03013611
494,9.647641,39.455489
495,16.92665556,38.93505278
496,14.04498611,40.842525
497,15.72029722,38.26120833
498,14.64074722,36.76434167
499,14.940729,40.47281
500,14.923235,40.290253
501,15.28013056,40.03920278
502,15.16341944,37.37788611
503,12.59028333,37.65104167
504,15.92373056,38.51787778
505,15.0874811,44.04984167
506,18.51555833,40.11876944
507,18.48445833,40.07998333
508,18.43634722,40.28331389
509,14.75050833,38.17655278
510,10.75976389,42.91751111
511,13.80875,44.85755556
512,15.08748088,44.07883056
513,8.353252778,39.11391667
514,8.880933333,38.89976667
515,9.697247222,40.83379722
516,12.48005,44.15248056
517,14.98239444,40.41696111
518,8.147138889,43.98074722
519,10.04568889,44.03848056
520,13.81663056,43.17841944
521,9.680330556,39.90005278
522,15.37059167,39.99966944
523,10.91766389,36.10688333
524,12.59291944,35.50862222
525,11.41316111,42.38797778
526,9.697247222,40.83364722
527,14.94005,40.286137
528,13.63110278,45.76697778
529,10.06736389,44.02608056
530,10.06776667,44.02584444
531,14.13128889,38.0396
532,15.8625,39.61890833
533,16.05645833,39.15618333
534,10.49399167,43.29934167
535,14.897023,40.526111
536,15.08748029,44.10673611
537,10.02553889,44.04020278
538,11.16150278,42.55389167
539,9.706913889,40.840325
540,14.951506,40.434814
541,15.08746431,40.203175
542,18.39453611,39.91427778
543,18.39605556,39.86118611
544,13.67723611,43.43988333
545,10.69441111,42.94618333
546,10.13993889,43.97606111
547,9.357022222,41.21211389
548,10.01573889,44.04589444
549,13.64302778,45.7532
550,15.08746904,44.24865
551,13.94235278,42.85255278
552,16.86108611,38.92080833
553,17.01596944,38.90838889
554,10.41983333,43.39037778
555,10.25496111,43.81952222
556,12.43423333,37.79908333
557,13.63687222,45.76073056
558,15.08747437,44.33250556
559,15.087479,44.14638889
560,15.08747761,44.23746667
561,14.88145556,38.181575
562,15.36246389,37.94186389
563,7.783244444,43.83128889
564,10.45130278,43.35113056
565,9.697247222,39.90662778
566,15.08746387,40.14808889
567,15.08747848,44.16951111
568,15.08747546,44.31706389
569,15.34851667,37.92200833
570,13.94078056,42.833825
571,14.62610278,40.65074167
572,12.55188611,35.51502778
573,10.20091389,42.81006111
574,10.46375833,43.32594444
575,9.697247222,39.93612778
576,14.82996389,38.54711111
577,15.08747697,44.27314722
578,15.08747814,44.20818611
579,15.30569167,37.87945278
580,15.98260556,41.46969722
581,8.082675,43.92440278
582,7.612533333,43.77981389
583,15.08748004,40.42427778
584,13.73835556,45.63460278
585,15.08746843,44.226425
586,15.08747701,44.25155278
587,15.08747763,44.23746667
588,13.08046944,37.50568889
589,9.572333333,39.27732778
590,17.13020278,38.91941389
591,9.704463889,40.01845556
592,8.511716667,39.81389722
593,12.31843056,44.4176
594,15.63073333,38.21569444
595,12.654475,44.03578333
596,15.08746242,40.19610556
597,15.08747117,44.39031389
598,15.08747698,44.27314722
599,15.08747049,44.34073889
600,13.47315833,38.11365
601,13.62905556,43.51561944
602,9.618205556,39.3
603,15.14858333,37.50666111
604,13.50964722,45.43352778
605,10.07513333,42.58044722
606,9.697247222,40.03405556
607,9.697247222,39.88124444
608,8.467161111,40.08696389
609,15.08746111,40.17465278
610,15.08747497,44.35220278
611,12.80135833,45.56316667
612,16.15865,38.95104444
613,10.19311667,43.92953611
614,16.33238333,38.29779722
615,11.94692778,42.02219722
616,12.72698333,38.14703333
617,13.75450833,45.67960556
618,12.558025,45.46555
619,11.24701389,42.4187
620,13.10224722,41.23421667
621,12.80631111,37.575025
622,17.77955556,40.2975
623,15.70052222,39.99754167
624,13.23401944,45.70927778
625,15.0874649,43.77884722
626,15.08746491,43.77884722
627,13.99345,40.74399444
628,15.11162222,36.75708056
629,12.76890278,38.16777222
630,9.83905,44.08308611
631,12.6488,38.09713333
632,15.08748075,44.08666667
633,8.398891667,39.33363611
634,13.50531389,45.80220278
635,7.26462,43.684657
636,18.45839444,40.03556667
637,8.308644444,39.14374722
638,15.14026111,39.48585
639,16.50221111,39.82636111
640,15.08529444,37.47883056
641,9.675591667,39.97073056
642,13.73631111,45.68481944
643,13.82941389,44.85051389
644,15.08746794,44.20565833
645,15.36450833,38.23940833
646,10.74654722,42.90873333
647,10.35954167,42.74684444
648,8.510338889,39.89278889
649,13.09535,43.81428889
650,12.34018611,37.98703611
651,15.08746795,44.20565833
652,14.41675556,42.36576389
653,14.29713056,42.43018611
654,7.661102778,43.80220278
655,10.39705278,42.76536944
656,9.697247222,39.92274444
657,8.421627778,39.87498056
658,15.36659167,39.99866667
659,14.49790278,40.626825
660,15.08747489,44.34763056
661,15.08746844,44.226425
662,15.08746787,44.18193889
663,15.08746796,44.20565833
664,15.08746458,43.48444167
665,14.24931111,42.45807222
666,13.47246667,37.29058889
667,13.44187222,37.29693333
668,9.357022222,39.17388611
669,11.08623056,42.41796667
670,11.42580833,42.38543333
671,10.31811667,42.81065278
672,15.08746243,40.19610556
673,15.08747766,44.23831667
674,15.08747767,44.23831667
675,18.25285833,39.83741667
676,13.114175,45.65885833
677,12.33694722,45.34564167
678,16.05541389,41.69136944
679,14.96952778,40.36153056
680,12.79332222,37.57240833
681,12.37772222,45.41293889
682,12.55718333,45.47403056
683,12.377675,45.41288333
684,12.851,45.58481389
685,9.150061111,39.20406667
686,15.77399722,39.87375556
687,11.17936389,42.44118333
688,11.28855833,42.40724722
689,10.30258056,42.76049167
690,9.675591667,39.98474722
691,14.949777,40.448284
692,15.08746444,40.13048889
693,16.09668056,38.728825
694,14.12300556,42.56061944
695,16.63309444,40.00892778
696,15.12786111,37.47526667
697,16.54647222,38.71781111
698,12.06686111,41.94898056
699,12.93494444,38.077275
700,15.076911,44.396156
701,16.83095278,39.57808889
702,9.674991667,39.74334444
703,16.33030278,38.29596944
704,16.58001944,38.44416111
705,16.46556944,38.33916667
706,15.0874659,43.92390833
707,15.08746535,43.81840556
708,14.88731667,42.05143611
709,10.15948333,43.95464167
710,9.680330556,39.843325
711,8.387788889,39.95312778
712,15.22756944,40.10244167
713,15.08748005,40.42630278
714,15.08746536,43.81840556
715,16.52950833,39.70213056
716,12.70474722,38.12422778
717,15.08746492,43.77884722
718,15.08746493,43.77884722
719,15.087465,43.79041667
720,9.526191667,39.12652222
721,17.15720833,39.39786111
722,10.27984167,42.71944167
723,9.697247222,40.83333333
724,8.38945,39.95312778
725,14.937871,40.340156
726,8.800244444,40.99057222
727,16.494925,39.78754444
728,10.15435,42.733375
729,10.28515278,43.49850833
730,12.76397778,37.58219167
731,13.64674444,45.07742778
732,10.84508056,35.78742222
733,8.315338889,39.18998333
734,8.420397222,39.31028056
735,7.783244444,43.81855556
736,10.20801389,42.73285556
737,15.08747815,40.94814722
738,18.35046389,39.81889722
739,14.01233611,38.04861667
740,13.27218611,38.21216667
741,9.266877778,39.205725
742,11.34638333,42.40161944
743,10.17626111,42.73756667
744,15.84824722,38.61365278
745,15.08746845,44.226425
746,15.08746846,44.226425
747,8.364594444,39.44082222
748,8.445602778,38.93609444
749,16.95283333,39.50446111
750,10.47233333,43.312925
751,10.37723333,42.71924444
752,10.26665833,42.80159722
753,10.26613056,42.80758333
754,12.96678889,40.9149
755,9.704469444,40.01845556
756,16.42044167,38.32832222
757,15.70929722,38.26403611
758,15.0874705,44.34073889
759,15.08746847,44.226425
760,15.08747288,44.38
761,18.41852222,39.92841944
762,14.35445278,35.97158333
763,14.87625,38.18610556
764,12.55046944,45.48178056
765,15.08747736,42.69855278
766,15.08747735,42.69855278
767,11.20915833,42.38653333
768,10.97146111,42.71817222
769,9.697247222,39.91970278
770,10.50866944,42.00063889
771,9.83905,44.08143611
772,8.445602778,39.70124722
773,18.39738333,39.932475
774,13.96625556,38.04308333
775,15.08747927,42.81742778
776,8.445602778,38.99855
777,10.76430556,42.83715
778,10.726075,42.93184167
779,9.697247222,39.92345278
780,12.31307778,44.42708611
781,15.877625,37.92969167
782,12.03583333,41.96960833
783,15.06245833,38.13753333
784,18.432975,40.00857222
785,18.02242222,39.96681111
786,15.468075,38.27716111
787,14.83940833,38.60003611
788,13.90813889,42.91361111
789,9.077780556,39.20195556
790,14.86843889,42.06003889
791,17.15931111,39.39946389
792,14.38021667,40.63221944
793,12.32267222,44.38646667
794,12.567825,44.09831111
795,15.08747263,44.38328611
796,15.08746797,44.20565833
797,15.08748071,44.08167778
798,15.08747043,44.32991667
799,18.00082222,39.99480556
800,18.000425,40.00188333
801,15.2078,38.20023056
802,15.36496667,38.23697778
803,14.96271667,38.41668889
804,14.94642222,38.41869444
805,14.96169722,38.41682222
806,10.4163,43.399625
807,15.18749167,40.11876111
808,14.957698,40.424281
809,15.08746118,40.13928889
810,12.73826667,38.22163056
811,15.08747264,44.38328611
812,14.45303056,38.08259167
813,15.55502778,38.31001111
814,14.94779167,38.41862222
815,16.79195833,39.62813889
816,14.3206,40.59780278
817,15.08747896,40.18285833
818,15.08747169,41.00871667
819,18.29424167,39.86235278
820,14.97753333,38.16196944
821,14.91641944,38.20241667
822,8.880775,38.89775833
823,16.83143889,39.60486667
824,15.82184722,39.67475833
825,17.17204722,39.05695
826,12.44722778,44.17776667
827,15.08746382,40.18470833
828,12.46494722,37.704825
829,13.81993333,44.85993333
830,14.83052778,38.20556111
831,14.54324167,38.58434722
832,14.58568056,38.56441667
833,14.82668333,38.15657222
834,14.550575,38.56185278
835,13.51999722,41.22408889
836,14.72805556,40.6729
837,15.0874644,40.18410556
838,15.08748072,44.08143611
839,12.25138889,44.74077778
840,14.54239167,38.584525
841,13.22080833,37.41191111
842,13.708675,41.25315
843,12.98837222,40.92001111
844,13.15416667,40.88472222
845,9.680544444,39.843325
846,15.82035556,38.34333889
847,15.08746441,40.18410556
848,10.12109167,42.74855833
849,9.699011111,39.93612778
850,12.34828889,44.30696111
851,9.856363889,44.08279444
852,15.20748056,36.96210556
853,15.08748073,44.08143611
854,8.029730556,43.90989444
855,8.082675,43.92431111
856,14.031825,40.78005278
857,14.876549,40.570861
858,15.08746848,44.226425
859,15.06237778,38.625125
860,10.52182222,42.92197222
861,10.4485,42.721925
862,14.96481667,40.34879722
863,15.08747816,40.94814722
864,13.82103611,44.84356111
865,13.82053333,44.85836944
866,15.08746331,42.77734722
867,10.76044167,42.87542222
868,13.84483333,44.88013611
869,10.77879722,42.899725
870,14.37229167,40.63028611
871,14.48627778,40.62677778
872,13.84583056,44.88019167
873,15.08747849,44.16951111
874,17.97908333,40.05827778
875,10.32851667,43.48400833
876,13.89125833,40.75174167
877,13.85515278,40.73986944
878,9.699116667,39.93612778
879,12.35796111,44.27863889
880,14.9,40.25
881,15.08746442,40.18410556
882,12.03341111,36.73891944
883,12.55400556,35.51251111
884,13.92208333,37.093575
885,11.18439167,42.4981
886,14.36045556,40.58195278
887,15.63969722,38.00428333
888,11.97861667,36.75210556
889,15.08746849,44.226425
890,15.30106667,37.85698333
891,16.81658889,38.90263056
892,15.0874789,40.22574167
893,11.96465833,36.767825
894,13.81128333,44.85863056
895,15.08746537,43.81840556
896,9.31565,39.17885278
897,17.10001389,38.90565833
898,13.97671667,40.74323056
899,13.00819722,45.63256111
900,9.31565,39.19283889
901,13.60448333,41.25219167
902,13.5,41.1
903,13.43133611,41.25818611
904,12.48666944,41.59428611
905,15.49055,40.04811667
906,14.64041389,40.64844167
907,15.0874685,44.226425
908,15.08747901,44.14638889
909,15.08747833,44.18245
910,15.08746601,43.94949444
911,15.0874785,44.16951111
912,15.08747835,44.18245
913,15.08747834,44.18245
914,17.99324444,40.05175833
915,18.16343889,39.85834444
916,13.17525556,38.69174444
917,13.71304167,45.70774722
918,15.08747811,42.14063056
919,12.43008056,41.62263611
920,12.29326667,45.24077778
921,13.73579722,45.66569167
922,8.445602778,39.67922222
923,8.396527778,39.42233611
924,15.670342,40.033656
925,13.5767,41.21952778
926,14.34613056,40.62977778
927,14.34219167,40.62921944
928,13.44364167,38.13431667
929,15.08747378,44.34881111
930,15.08747836,44.18245
931,15.08747379,44.34881111
932,15.08746905,44.24865
933,15.08747838,44.18245
934,15.08747837,44.18245
935,15.08746507,43.78494722
936,18.01705556,40.03924167
937,15.08747392,44.31586111
938,14.14643333,40.81464167
939,12.12115,41.92719167
940,10.04505556,37.62010278
941,15.08746119,40.13928889
942,15.59066111,38.20146667
943,14.36555556,40.63117778
944,15.08746788,44.18193889
945,15.08746789,44.18193889
946,8.315338889,39.11156111
947,8.467161111,39.02422222
948,14.992165,40.208372
949,15.08747192,44.18951111
950,15.09003611,38.13259444
951,15.0874781,42.13720833
952,11.123275,42.45137222
953,15.08747821,40.94515833
954,15.08747839,40.95887778
955,18.00511944,39.98136667
956,14.32211667,40.77169167
957,14.34898056,40.57253611
958,8.315338889,40.11156111
959,8.457164,40.055867
960,12.72956667,41.426525
961,15.83223889,38.61690556
962,12.62905278,41.44794722
963,13.80451389,44.86124444
964,13.63491111,45.07300833
965,13.72975,41.14811111
966,15.08747695,44.26776111
967,9.526191667,39.08713333
968,10.33586389,43.46805
969,13.57576389,41.21426389
970,8.396527778,40.02569167
971,8.962211111,38.98776944
972,8.962211111,38.98598056
973,14.20644722,40.8062
974,10.23706389,42.74575556
975,15.08746452,43.107225
976,9.390830556,39.15127778
977,15.08747401,44.31266667
978,12.58693056,44.06927222
979,15.22303889,37.73485833
980,10.30996389,43.52215556
981,15.10294444,38.12525833
982,12.32912222,44.43790278
983,12.89825,45.60494722
984,17.95847222,40.64838611
985,18.49343333,40.14646667
986,18.386475,39.835125
987,18.38861389,39.83939167
988,17.35446111,40.35568333
989,14.2955,44.84372222
990,18.32626111,40.36896389
991,13.76284444,45.65797778
992,8.372861111,37.84758889
993,17.24110556,40.45575833
994,3.8757,40.13697222
995,13.14045556,43.77334167
996,18.11603611,39.88024444
997,13.21473056,43.72814167
998,17.89084444,40.25999722
999,15.275875,37.81449444
1000,14.44672222,40.75460278
1001,13.66812222,43.43170278
1002,18.43109167,40.272525
1003,12.36809444,45.39901389
1004,13.62928889,43.50638611
1005,13.96969722,42.757875
1006,14.53206944,42.25535833
1007,15.08747326,44.35226667
1008,15.10550833,37.50919444
1009,16.89108056,41.123175
1010,12.286175,45.407625
1011,9.607377778,40.95014444
1012,14.24226667,40.54617778
1013,12.62443889,41.44282222
1014,12.27621389,44.683225
1015,13.76403333,37.12126944
1016,13.60460556,41.25148333
1017,12.94865833,40.89525278
